n,d,K,sparsity,Bias_Plugin,Bias_IPW,Bias_Debiased,Variance_Plugin,Variance_IPW,Variance_Debiased,MSE_Plugin,MSE_IPW,MSE_Debiased,Coverage_Probability
20,200,100,100,-0.003670023657750008,-0.015747134662936372,-0.002537158217993316,0.0028916312390799993,0.057345272648302636,0.005089380987840062,0.0029051003127284437,0.05759324489839529,0.005095818159663193,0.96
