n,d,K,sparsity,Bias_Plugin,Bias_IPW,Bias_Debiased,Variance_Plugin,Variance_IPW,Variance_Debiased,MSE_Plugin,MSE_IPW,MSE_Debiased,Coverage_Probability
500,200,100,50,0.0005573381839283264,0.05835559947639827,0.0014150629291303197,0.00011778406786663528,0.04812928893912231,6.82298208757298e-05,0.00011809469371789979,0.05153466492937213,7.02322239691287e-05,0.94
