n,d,K,sparsity,Bias_Plugin,Bias_IPW,Bias_Debiased,Variance_Plugin,Variance_IPW,Variance_Debiased,MSE_Plugin,MSE_IPW,MSE_Debiased,Coverage_Probability
50,200,100,200,-0.32722381943644335,0.7161638665126216,-0.3298362793274528,0.0003629086863440468,56.395075048895926,0.0003369155453510009,0.10743833669291818,56.90796573259423,0.10912888670592852,0.0
