n,d,K,sparsity,Bias_Plugin,Bias_IPW,Bias_Debiased,Variance_Plugin,Variance_IPW,Variance_Debiased,MSE_Plugin,MSE_IPW,MSE_Debiased,Coverage_Probability
50,200,100,100,-0.004439701640781652,-0.011891990636243095,-0.006667206064705192,0.00159633702872919,0.035281336818922295,0.0019182696750826816,0.0016160479793883493,0.03542275626021479,0.0019627213117919236,0.99
