n,d,K,sparsity,Bias_Plugin,Bias_IPW,Bias_Debiased,Variance_Plugin,Variance_IPW,Variance_Debiased,MSE_Plugin,MSE_IPW,MSE_Debiased,Coverage_Probability
100,200,100,200,-0.3350524930144108,-3.756612890428638,-0.226824900067895,5.052143074606276,138.21551141341507,20.784138469028655,5.164403247681447,152.32765182194967,20.835588004319465,0.0
